seller_name,seller_region,amazon_domain,country_code,sellerboard_date,week_date,month_date,seller_sku,asin,brand,local_currency,daily_sales_sku_local_currency,currency_code,daily_sales_sku,qty_sku,weekly_sales_sku,weekly_qty_sku,monthly_sales_sku,monthly_qty_sku,mtd_sales_sku,mtd_qty_sku,ytd_sales_sku,ytd_qty_sku,rolling_7d_sales_sku,rolling_7d_qty_sku,rolling_28d_sales_sku,rolling_28d_qty_sku,rolling_365d_sales_sku,rolling_365d_qty_sku,daily_cogs_sku,weekly_cogs_sku,monthly_cogs_sku,mtd_cogs_sku,ytd_cogs_sku,rolling_7d_cogs_sku,rolling_28d_cogs_sku,rolling_365d_cogs_sku,daily_refunds_sku,weekly_refunds_sku,monthly_refunds_sku,mtd_refunds_sku,ytd_refunds_sku,rolling_7d_refunds_sku,rolling_28d_refunds_sku,rolling_365d_refunds_sku,daily_selling_fees_sku,weekly_selling_fees_sku,monthly_selling_fees_sku,mtd_selling_fees_sku,ytd_selling_fees_sku,rolling_7d_selling_fees_sku,rolling_28d_selling_fees_sku,rolling_365d_selling_fees_sku,daily_fba_order_fees_sku,weekly_fba_order_fees_sku,monthly_fba_order_fees_sku,mtd_fba_order_fees_sku,ytd_fba_order_fees_sku,rolling_7d_fba_order_fees_sku,rolling_28d_fba_order_fees_sku,rolling_365d_fba_order_fees_sku,daily_fba_service_fees_sku,weekly_fba_service_fees_sku,monthly_fba_service_fees_sku,mtd_fba_service_fees_sku,ytd_fba_service_fees_sku,rolling_7d_fba_service_fees_sku,rolling_28d_fba_service_fees_sku,rolling_365d_fba_service_fees_sku,daily_warehouse_adjustments_sku,weekly_warehouse_adjustments_sku,monthly_warehouse_adjustments_sku,mtd_warehouse_adjustments_sku,ytd_warehouse_adjustments_sku,rolling_7d_warehouse_adjustments_sku,rolling_28d_warehouse_adjustments_sku,rolling_365d_warehouse_adjustments_sku,daily_advertising_sku,weekly_advertising_sku,monthly_advertising_sku,mtd_advertising_sku,ytd_advertising_sku,rolling_7d_advertising_sku,rolling_28d_advertising_sku,rolling_365d_advertising_sku,daily_others_sku,weekly_others_sku,monthly_others_sku,mtd_others_sku,ytd_others_sku,rolling_7d_others_sku,rolling_28d_others_sku,rolling_365d_others_sku,daily_sde_sku,weekly_sde_sku,monthly_sde_sku,mtd_sde_sku,ytd_sde_sku,rolling_7d_sde_sku,rolling_28d_sde_sku,rolling_365d_sde_sku
banbaloo,eu,amazon.de,de,2021-09-23,2021-38,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,352.89,EUR,352.89,10,2717.74,77,12787.9,374,10141.74,299,119974.81,3640,2949.52,85,12162.45,357,176348.55,5472,-83.6,-643.72,-3126.64,-2499.64,-30430.4,-710.6,-2984.52,-45745.92,-57.47,-260.95,-1010.67,-833.49,-7987.5,-313.5,-862.3,-11795.28,-62.09,-481.76,-2282.12,-1808.86,-21294.97,-522.96,-2157.06,-31159.02,-33.8,-260.26,-1257.36,-1003.86,-11916.64,-287.3,-1199.9,-17815.68,,,-47,-19.09,-590.14,,-19.09,-864.77,,,97.66,97.66,424.46,15.87,97.66,647.33,-24.2,-195.59,-1118.97,-906.83,-6736.69,-235.24,-1075.5,-10730.94,0,0,0,0,0,0,0,0,91.73,875.46,4042.8,3167.63,41442.93,895.79,3961.74,58884.27
banbaloo,eu,amazon.de,de,2021-09-22,2021-38,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,388.49,EUR,388.49,11,2717.74,77,12787.9,374,9788.85,289,119621.92,3630,2966.2,86,12463.71,366,176766.63,5487,-91.96,-643.72,-3126.64,-2416.04,-30346.8,-718.96,-3059.76,-45871.32,-28.81,-260.95,-1010.67,-776.02,-7930.03,-256.03,-860.88,-11791.23,-67.38,-481.76,-2282.12,-1746.77,-21232.88,-527.07,-2208.97,-31231.93,-37.18,-260.26,-1257.36,-970.06,-11882.84,-290.68,-1230.32,-17862.38,,,-47,-19.09,-590.14,,-19.09,-864.77,,,97.66,97.66,424.46,15.87,97.66,647.33,-26.64,-195.59,-1118.97,-882.63,-6712.49,-241.95,-1099.55,-10761.6,0,0,0,0,0,0,0,0,136.52,875.46,4042.8,3075.9,41351.2,947.38,4082.8,59030.73
banbaloo,eu,amazon.de,de,2021-09-21,2021-38,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,564.63,EUR,564.63,16,2717.74,77,12787.9,374,9400.36,278,119233.43,3619,3014.63,88,12377.7,364,176808.39,5490,-133.76,-643.72,-3126.64,-2324.08,-30254.84,-735.68,-3043.04,-45896.4,-114.17,-260.95,-1010.67,-747.21,-7901.22,-227.22,-832.07,-11762.42,-100.85,-481.76,-2282.12,-1679.39,-21165.5,-537.79,-2195.59,-31240.15,-54.08,-260.26,-1257.36,-932.88,-11845.66,-297.44,-1223.56,-17870.28,,,-47,-19.09,-590.14,,-19.09,-864.77,,,97.66,97.66,424.46,15.87,97.66,647.33,-38.73,-195.59,-1118.97,-855.99,-6685.85,-251.85,-1095.22,-10767.73,0,0,0,0,0,0,0,0,123.04,875.46,4042.8,2939.38,41214.68,980.52,4066.79,59053.97
banbaloo,eu,amazon.de,de,2021-09-20,2021-38,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,458.77,EUR,458.77,13,2717.74,77,12787.9,374,8835.73,262,118668.8,3603,2954.12,87,12397.33,365,176953.61,5497,-108.68,-643.72,-3126.64,-2190.32,-30121.08,-727.32,-3051.4,-45954.92,,-260.95,-1010.67,-633.04,-7787.05,-141.82,-717.9,-11701.4,-80.99,-481.76,-2282.12,-1578.54,-21064.65,-527.04,-2196.74,-31263.5,-43.94,-260.26,-1257.36,-878.8,-11791.58,-294.06,-1226.94,-17890.26,,,-47,-19.09,-590.14,,-19.09,-864.77,,,97.66,97.66,424.46,15.87,127.31,647.33,-40.66,-195.59,-1118.97,-817.26,-6647.12,-255.28,-1099.59,-10781.45,0,0,0,0,0,0,0,0,184.5,875.46,4042.8,2816.34,41091.64,1024.47,4212.98,59144.64
banbaloo,eu,amazon.de,de,2021-09-19,2021-37,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,512.54,EUR,512.54,15,3201.15,95,12787.9,374,8376.96,249,118210.03,3590,3201.15,95,12394.62,365,177176.5,5506,-125.4,-794.2,-3126.64,-2081.64,-30012.4,-794.2,-3051.4,-46030.16,,-199.44,-1010.67,-633.04,-7787.05,-199.44,-746.71,-11701.4,-91.55,-572.25,-2282.12,-1497.55,-20983.66,-572.25,-2193.75,-31301.31,-50.7,-321.1,-1257.36,-834.86,-11747.64,-321.1,-1226.94,-17917.16,,,-47,-19.09,-590.14,,-19.09,-864.77,,15.87,97.66,97.66,424.46,15.87,127.31,647.33,-45.43,-273.64,-1118.97,-776.6,-6606.46,-273.64,-1089.68,-10796.22,0,0,0,0,0,0,0,0,199.46,1056.39,4042.8,2631.84,40907.14,1056.39,4194.36,59212.81
banbaloo,eu,amazon.de,de,2021-09-18,2021-37,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,436.93,EUR,436.93,13,3201.15,95,12787.9,374,7864.42,234,117697.49,3575,3226.31,96,12460.14,367,177127.31,5506,-108.68,-794.2,-3126.64,-1956.24,-29887,-802.56,-3068.12,-46030.16,-56.16,-199.44,-1010.67,-633.04,-7787.05,-199.44,-746.71,-11808.91,-78.1,-572.25,-2282.12,-1406,-20892.11,-577.3,-2204.2,-31290.76,-43.94,-321.1,-1257.36,-784.16,-11696.94,-324.48,-1233.7,-17914.76,,,-47,-19.09,-590.14,,-19.09,-864.77,15.87,15.87,97.66,97.66,424.46,15.87,127.31,647.33,-38.73,-273.64,-1118.97,-731.17,-6561.03,-283.12,-1083.22,-10788.89,0,0,0,0,0,0,0,0,127.19,1056.39,4042.8,2432.38,40707.68,1055.28,4232.41,59076.39
banbaloo,eu,amazon.de,de,2021-09-17,2021-37,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,235.27,EUR,235.27,7,3201.15,95,12787.9,374,7427.49,221,117260.56,3562,3159.08,94,12237.76,360,177267.11,5512,-58.52,-794.2,-3126.64,-1847.56,-29778.32,-785.84,-3009.6,-46080.32,-56.89,-199.44,-1010.67,-576.88,-7730.89,-143.28,-690.55,-11804.88,-42,-572.25,-2282.12,-1327.9,-20814.01,-565.35,-2162.1,-31313.16,-23.66,-321.1,-1257.36,-740.22,-11653,-317.72,-1210.04,-17932,,,-47,-19.09,-590.14,,-19.09,-864.77,,15.87,97.66,81.79,408.59,19.25,111.44,631.46,-20.85,-273.64,-1118.97,-692.44,-6522.3,-282.14,-1058.95,-10796.15,0,0,0,0,0,0,0,0,33.35,1056.39,4042.8,2305.19,40580.49,1084,4198.87,59107.29
banbaloo,eu,amazon.de,de,2021-09-16,2021-37,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,369.57,EUR,369.57,11,3201.15,95,12787.9,374,7192.22,214,117025.29,3555,3327.12,99,12311.36,362,177395.81,5517,-91.96,-794.2,-3126.64,-1789.04,-29719.8,-827.64,-3026.32,-46122.12,,-199.44,-1010.67,-519.99,-7674,-171.54,-667.97,-11747.99,-66.2,-572.25,-2282.12,-1285.9,-20772.01,-595.4,-2174.1,-31334.46,-37.18,-321.1,-1257.36,-716.56,-11629.34,-327.86,-1216.8,-17946.98,,,-47,-19.09,-590.14,,-19.09,-865.4,,15.87,97.66,81.79,408.59,19.25,111.44,643.97,-30.91,-273.64,-1118.97,-671.59,-6501.45,-302.47,-1058.92,-10802.67,0,0,0,0,0,0,0,0,143.32,1056.39,4042.8,2271.84,40547.14,1121.46,4259.6,59220.16
banbaloo,eu,amazon.de,de,2021-09-15,2021-37,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,436.92,EUR,436.92,13,3201.15,95,12787.9,374,6822.65,203,116655.72,3544,3327.22,99,12808.83,376,177932.31,5536,-108.68,-794.2,-3126.64,-1697.08,-29627.84,-827.64,-3143.36,-46280.96,,-199.44,-1010.67,-519.99,-7674,-228.43,-696.05,-11747.99,-78.1,-572.25,-2282.12,-1219.7,-20705.81,-595.25,-2255.98,-31425.61,-43.94,-321.1,-1257.36,-679.38,-11592.16,-327.86,-1264.12,-18006.4,,,-47,-19.09,-590.14,,-21.3,-865.4,,15.87,97.66,81.79,408.59,50.99,111.44,643.97,-36.54,-273.64,-1118.97,-640.68,-6470.54,-309.31,-1086.46,-10839.89,0,0,0,0,0,0,0,0,169.66,1056.39,4042.8,2128.52,40403.82,1089.72,4453,59410.03
banbaloo,eu,amazon.de,de,2021-09-14,2021-37,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,504.12,EUR,504.12,15,3201.15,95,12787.9,374,6385.73,190,116218.8,3531,3461.71,103,12767.77,374,178101.29,5543,-125.4,-794.2,-3126.64,-1588.4,-29519.16,-861.08,-3126.64,-46339.48,-28.77,-199.44,-1010.67,-519.99,-7674,-286.05,-751.89,-11774.7,-90.1,-572.25,-2282.12,-1141.6,-20627.71,-619.1,-2242.92,-31452.36,-50.7,-321.1,-1257.36,-635.44,-11548.22,-341.38,-1257.36,-18026.86,,,-47,-19.09,-590.14,,-21.3,-865.4,,15.87,97.66,81.79,408.59,66.16,111.44,643.97,-42.16,-273.64,-1118.97,-604.14,-6434,-331.12,-1084.1,-10848.91,0,0,0,0,0,0,0,0,166.99,1056.39,4042.8,1958.86,40234.16,1089.14,4395,59437.55
banbaloo,eu,amazon.de,de,2021-09-13,2021-37,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,705.8,EUR,705.8,21,3201.15,95,12787.9,374,5881.61,175,115714.68,3516,3528.96,105,12982.21,380,178243.61,5549,-175.56,-794.2,-3126.64,-1463,-29393.76,-877.8,-3176.8,-46389.64,-57.62,-199.44,-1010.67,-491.22,-7645.23,-257.28,-779.28,-11799.35,-126.2,-572.25,-2282.12,-1051.5,-20537.61,-631.05,-2276.9,-31474.16,-70.98,-321.1,-1257.36,-584.74,-11497.52,-348.14,-1277.64,-18043.78,,,-47,-19.09,-590.14,,-21.3,-865.4,,15.87,97.66,81.79,408.59,66.16,111.44,643.97,-59.02,-273.64,-1118.97,-561.98,-6391.84,-342.07,-1103.98,-10855.36,0,0,0,0,0,0,0,0,216.42,1056.39,4042.8,1791.87,40067.17,1138.78,4457.75,59459.89
banbaloo,eu,amazon.de,de,2021-09-12,2021-36,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,537.7,EUR,537.7,16,3495.35,104,12787.9,374,5175.81,154,115008.88,3495,3495.35,104,13010.22,381,178156.36,5548,-133.76,-869.44,-3126.64,-1287.44,-29218.2,-869.44,-3185.16,-46381.28,,-256.55,-1010.67,-433.6,-7587.61,-256.55,-755.97,-11741.73,-96.6,-624.95,-2282.12,-925.3,-20411.41,-624.95,-2279.4,-31455.96,-54.08,-344.76,-1257.36,-513.76,-11426.54,-344.76,-1281.02,-18037.2,,,-47,-19.09,-590.14,,-21.3,-865.4,,66.16,97.66,81.79,408.59,66.16,111.44,643.97,-54.91,-345.54,-1118.97,-502.96,-6332.82,-345.54,-1108.32,-10842.85,0,0,0,0,0,0,0,0,198.35,1120.27,4042.8,1575.45,39850.75,1120.27,4490.49,59475.91
banbaloo,eu,amazon.de,de,2021-09-11,2021-36,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,369.7,EUR,369.7,11,3495.35,104,12787.9,374,4638.11,138,114471.18,3479,3529.02,105,12878.09,377,177957.15,5543,-91.96,-869.44,-3126.64,-1153.68,-29084.44,-877.8,-3151.72,-46339.48,,-256.55,-1010.67,-433.6,-7587.61,-256.55,-755.97,-11767.77,-66.15,-624.95,-2282.12,-828.7,-20314.81,-630.55,-2253,-31418.76,-37.18,-344.76,-1257.36,-459.68,-11372.46,-348.14,-1267.5,-18018.54,,,-47,-19.09,-590.14,,-21.3,-865.4,19.25,66.16,97.66,81.79,408.59,66.16,125.92,643.97,-37.75,-345.54,-1118.97,-448.05,-6277.91,-343.74,-1081.1,-10813.39,0,0,0,0,0,0,0,0,155.91,1120.27,4042.8,1377.1,39652.4,1138.4,4473.42,59377.78
banbaloo,eu,amazon.de,de,2021-09-10,2021-36,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,403.31,EUR,403.31,12,3495.35,104,12787.9,374,4268.41,127,114101.48,3468,3529.02,105,12907.74,378,177958.68,5544,-100.32,-869.44,-3126.64,-1061.72,-28992.48,-877.8,-3160.08,-46347.84,-85.15,-256.55,-1010.67,-433.6,-7587.61,-256.55,-812.13,-11767.77,-72.05,-624.95,-2282.12,-762.55,-20248.66,-630.45,-2257.05,-31417.41,-33.8,-344.76,-1257.36,-422.5,-11335.28,-348.14,-1270.88,-18020,,,-47,-19.09,-590.14,,-21.3,-865.4,,66.16,97.66,62.54,389.34,62.54,106.67,624.72,-41.18,-345.54,-1118.97,-410.3,-6240.16,-340.36,-1070.61,-10809.64,0,0,0,0,0,0,0,0,70.81,1120.27,4042.8,1221.19,39496.49,1138.26,4422.36,59355.34
banbaloo,eu,amazon.de,de,2021-09-09,2021-36,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,369.67,EUR,369.67,11,3495.35,104,12787.9,374,3865.1,115,113698.17,3456,3461.8,103,13014.52,381,178050.71,5548,-91.96,-869.44,-3126.64,-961.4,-28892.16,-861.08,-3185.16,-46381.28,-56.89,-256.55,-1010.67,-348.45,-7502.46,-227.56,-726.98,-11682.62,-66.05,-624.95,-2282.12,-690.5,-20176.61,-618.45,-2272.75,-31431.76,-37.18,-344.76,-1257.36,-388.7,-11301.48,-348.14,-1287.78,-18037.72,,,-47,-19.09,-590.14,,-21.3,-865.4,31.74,66.16,97.66,62.54,389.34,62.54,106.67,637.13,-37.75,-345.54,-1118.97,-369.12,-6198.98,-330.42,-1064.25,-10813.82,0,0,0,0,0,0,0,0,111.58,1120.27,4042.8,1150.38,39425.68,1138.69,4562.97,59475.24
banbaloo,eu,amazon.de,de,2021-09-08,2021-36,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,571.41,EUR,571.41,17,3495.35,104,12787.9,374,3495.43,104,113328.5,3445,3226.56,96,13423.25,393,178208.83,5554,-142.12,-869.44,-3126.64,-869.44,-28800.2,-802.56,-3285.48,-46431.44,-57.62,-256.55,-1010.67,-291.56,-7445.57,-234.67,-670.09,-11625.73,-101.95,-624.95,-2282.12,-624.45,-20110.56,-576.45,-2340.31,-31457.51,-57.46,-344.76,-1257.36,-351.52,-11264.3,-324.48,-1328.34,-18055.28,,,-47,-19.09,-590.14,-19.09,-21.3,-865.4,15.17,66.16,97.66,30.8,357.6,30.8,90.1,605.39,-58.35,-345.54,-1118.97,-331.37,-6161.23,-305.57,-1079.64,-10824.4,0,0,0,0,0,0,0,0,169.08,1120.27,4042.8,1038.8,39314.1,994.54,4788.19,59554.46
banbaloo,eu,amazon.de,de,2021-09-07,2021-36,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,571.37,EUR,571.37,17,3495.35,104,12787.9,374,2924.02,87,112757.09,3428,2924.02,87,13113.92,384,178247.24,5557,-142.12,-869.44,-3126.64,-727.32,-28658.08,-727.32,-3210.24,-46456.52,,-256.55,-1010.67,-233.94,-7387.95,-233.94,-640.55,-11646.95,-102.05,-624.95,-2282.12,-522.5,-20008.61,-522.5,-2285.16,-31463.56,-57.46,-344.76,-1257.36,-294.06,-11206.84,-294.06,-1297.92,-18062.22,,,-47,-19.09,-590.14,-19.09,-21.3,-865.4,,66.16,97.66,15.63,342.43,15.63,74.93,590.22,-53.11,-345.54,-1118.97,-273.02,-6102.88,-273.02,-1039.18,-10821.89,0,0,0,0,0,0,0,0,216.63,1120.27,4042.8,869.72,39145.02,869.72,4694.5,59520.92
banbaloo,eu,amazon.de,de,2021-09-06,2021-36,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,672.19,EUR,672.19,20,3495.35,104,12787.9,374,2352.65,70,112185.72,3411,2587.92,77,13171.22,386,178351.04,5562,-167.2,-869.44,-3126.64,-585.2,-28515.96,-643.72,-3226.96,-46498.32,-56.89,-256.55,-1010.67,-233.94,-7387.95,-262.75,-737.25,-11700.37,-120.1,-624.95,-2282.12,-420.45,-19906.56,-462.45,-2294.26,-31480.31,-67.6,-344.76,-1257.36,-236.6,-11149.38,-260.26,-1304.68,-18075.6,,,-47,-19.09,-590.14,-19.09,-21.3,-865.4,,66.16,97.66,15.63,342.43,15.63,74.93,590.22,-62.49,-345.54,-1118.97,-219.91,-6049.77,-240.7,-1039.14,-10830.61,0,0,0,0,0,0,0,0,197.91,1120.27,4042.8,653.09,38928.39,714.58,4622.56,59490.65
banbaloo,eu,amazon.de,de,2021-09-05,2021-35,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,571.37,EUR,571.37,17,2117.39,63,12787.9,374,1680.46,50,111513.53,3391,2117.39,63,13062.73,383,178206.74,5559,-142.12,-526.68,-3126.64,-418,-28348.76,-526.68,-3201.88,-46473.24,,-205.86,-1010.67,-177.05,-7331.06,-205.86,-748.98,-11643.48,-102.2,-378.35,-2282.12,-300.35,-19786.46,-378.35,-2272.67,-31452.01,-57.46,-212.94,-1257.36,-169,-11081.78,-212.94,-1294.54,-18062.74,,-19.09,-47,-19.09,-590.14,-19.09,-21.3,-865.4,,15.63,97.66,15.63,342.43,15.63,74.93,613.59,-53.11,-196.03,-1118.97,-157.42,-5987.28,-196.03,-1024.24,-10816.46,0,0,0,0,0,0,0,0,216.48,594.07,4042.8,455.18,38730.48,594.07,4574.05,59507
banbaloo,eu,amazon.de,de,2021-09-04,2021-35,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,369.7,EUR,369.7,11,2117.39,63,12787.9,374,1109.09,33,110942.16,3374,1714.07,51,13224.6,388,177973.28,5553,-91.96,-526.68,-3126.64,-275.88,-28206.64,-426.36,-3243.68,-46423.08,,-205.86,-1010.67,-177.05,-7331.06,-205.86,-783.29,-11697.64,-66.05,-378.35,-2282.12,-198.15,-19684.26,-306.15,-2299.17,-31409.21,-37.18,-212.94,-1257.36,-111.54,-11024.32,-172.38,-1311.44,-18040.7,,-19.09,-47,-19.09,-590.14,-19.09,-21.3,-865.4,15.63,15.63,97.66,15.63,342.43,15.63,74.93,613.59,-34.37,-196.03,-1118.97,-104.31,-5934.17,-157.77,-1033.03,-10794.3,0,0,0,0,0,0,0,0,155.77,594.07,4042.8,238.7,38514,442.09,4607.62,59356.54
banbaloo,eu,amazon.de,de,2021-09-03,2021-35,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,336.09,EUR,336.09,10,2117.39,63,12787.9,374,739.39,22,110572.46,3363,2083.23,61,13430.5,394,177758.73,5547,-83.6,-526.68,-3126.64,-183.92,-28114.68,-509.96,-3293.84,-46372.92,-56.16,-205.86,-1010.67,-177.05,-7331.06,-205.86,-866.81,-11779.25,-60.05,-378.35,-2282.12,-132.1,-19618.21,-366.3,-2332.57,-31370.16,-33.8,-212.94,-1257.36,-74.36,-10987.14,-206.18,-1331.72,-18019.62,,-19.09,-47,-19.09,-590.14,-19.09,-21.3,-865.4,,15.63,97.66,,326.8,,59.3,597.96,-31.24,-196.03,-1118.97,-69.94,-5899.8,-188.69,-1041.21,-10774.14,0,0,0,0,0,0,0,0,71.24,594.07,4042.8,82.93,38358.23,587.15,4602.35,59175.2
banbaloo,eu,amazon.de,de,2021-09-02,2021-35,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,134.43,EUR,134.43,4,2117.39,63,12787.9,374,403.3,12,110236.37,3353,2424.01,70,13389.25,393,177888.13,5552,-33.44,-526.68,-3126.64,-100.32,-28031.08,-585.2,-3285.48,-46414.72,-64,-205.86,-1010.67,-120.89,-7274.9,-149.7,-893.45,-11746.51,-24.05,-378.35,-2282.12,-72.05,-19558.16,-420.25,-2325.17,-31391.11,-13.52,-212.94,-1257.36,-40.56,-10953.34,-236.6,-1328.34,-18034.12,-19.09,-19.09,-47,-19.09,-590.14,-19.09,-21.3,-943.57,,15.63,97.66,,326.8,,59.3,597.96,-12.9,-196.03,-1118.97,-38.7,-5868.56,-207.37,-1031.76,-10785.53,0,0,0,0,0,0,0,0,-32.57,594.07,4042.8,11.69,38286.99,805.8,4563.05,59170.53
banbaloo,eu,amazon.de,de,2021-09-01,2021-35,2021-09,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,268.87,EUR,268.87,8,2117.39,63,12787.9,374,268.87,8,110101.94,3349,2943.73,85,13655.52,401,178185.24,5562,-66.88,-526.68,-3126.64,-66.88,-27997.64,-710.6,-3352.36,-46498.32,-56.89,-205.86,-1010.67,-56.89,-7210.9,-141.75,-884.8,-11682.51,-48,-378.35,-2282.12,-48,-19534.11,-510.2,-2371.32,-31442.66,-27.04,-212.94,-1257.36,-27.04,-10939.82,-287.3,-1355.38,-18065.68,,-19.09,-47,,-571.05,,-45.1,-924.48,,15.63,97.66,,326.8,,59.3,597.96,-25.8,-196.03,-1118.97,-25.8,-5855.66,-242.72,-1048.48,-10808.1,0,0,0,0,0,0,0,0,44.26,594.07,4042.8,44.26,38319.56,1051.16,4657.38,59361.45
banbaloo,eu,amazon.de,de,2021-08-31,2021-35,2021-08,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,235.27,EUR,235.27,7,2117.39,63,16350.78,481,16350.78,481,109833.07,3341,2977.34,86,13909.47,408,178347.84,5568,-58.52,-526.68,-4021.16,-4021.16,-27930.76,-718.96,-3410.88,-46548.48,-28.81,-205.86,-1050.39,-1050.39,-7154.01,-84.86,-884.07,-11652.33,-42,-378.35,-2838.12,-2838.12,-19486.11,-516.2,-2411.07,-31470.26,-23.66,-212.94,-1625.78,-1625.78,-10912.78,-290.68,-1379.04,-18083.72,,-19.09,-45.1,-45.1,-571.05,,-45.1,-924.48,,15.63,59.3,59.3,326.8,,59.3,597.96,-20.79,-196.03,-1200.48,-1200.48,-5829.86,-239.23,-1061.33,-10817.77,0,0,0,0,0,0,0,0,61.49,594.07,5629.05,5629.05,38275.3,1127.41,4777.28,59448.76
banbaloo,eu,amazon.de,de,2021-08-30,2021-35,2021-08,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,201.66,EUR,201.66,6,2117.39,63,16350.78,481,16115.51,474,109597.8,3334,3326.33,96,14563.33,427,178640.49,5578,-50.16,-526.68,-4021.16,-3962.64,-27872.24,-802.56,-3569.72,-46632.08,,-205.86,-1050.39,-1021.58,-7125.2,-56.05,-938.78,-11676.66,-36,-378.35,-2838.12,-2796.12,-19444.11,-576.2,-2521.17,-31520.06,-20.28,-212.94,-1625.78,-1602.12,-10889.12,-324.48,-1443.26,-18114.8,,-19.09,-45.1,-45.1,-571.05,,-45.1,-924.48,,15.63,59.3,59.3,326.8,29.65,59.3,597.96,-17.82,-196.03,-1200.48,-1179.69,-5809.07,-261.54,-1106.27,-10840.38,0,0,0,0,0,0,0,0,77.4,594.07,5629.05,5567.56,38213.81,1335.15,4998.33,59529.99
banbaloo,eu,amazon.de,de,2021-08-29,2021-34,2021-08,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,168.05,EUR,168.05,5,3580.73,103,16350.78,481,15913.85,468,109396.14,3328,3580.73,103,15082.39,443,178840.66,5585,-41.8,-861.08,-4021.16,-3912.48,-27822.08,-861.08,-3703.48,-46690.6,,-84.86,-1050.39,-1021.58,-7125.2,-84.86,-1021.58,-11701.84,-30,-618.2,-2838.12,-2760.12,-19408.11,-618.2,-2613.87,-31554.26,-16.9,-348.14,-1625.78,-1581.84,-10868.84,-348.14,-1497.34,-18136.38,,,-45.1,-45.1,-571.05,,-45.1,-924.48,,29.65,59.3,59.3,326.8,29.65,59.3,597.96,-14.85,-274.47,-1200.48,-1161.87,-5791.25,-274.47,-1122.54,-10855.59,0,0,0,0,0,0,0,0,64.5,1423.63,5629.05,5490.16,38136.41,1423.63,5137.78,59575.47
banbaloo,eu,amazon.de,de,2021-08-28,2021-34,2021-08,5Y-8TNB-GV76,B07JJP7S3Q,banbaloo,EUR,738.86,EUR,738.86,21,3580.73,103,16350.78,481,15745.8,463,109228.09,3323,3990.74,115,15745.8,463,179259.83,5599,-175.56,-861.08,-4021.16,-3870.68,-27780.28,-961.4,-3870.68,-46807.64,,-84.86,-1050.39,-1021.58,-7125.2,-84.86,-1021.58,-11728.55,-126.2,-618.2,-2838.12,-2730.12,-19378.11,-690.2,-2730.12,-31626.86,-70.98,-348.14,-1625.78,-1564.94,-10851.94,-388.7,-1564.94,-18180.66,,,-45.1,-45.1,-571.05,,-45.1,-924.48,,29.65,59.3,59.3,326.8,29.65,59.3,597.96,-65.29,-274.47,-1200.48,-1147.02,-5776.4,-298.59,-1147.02,-10889.01,0,0,0,0,0,0,0,0,300.83,1423.63,5629.05,5425.66,38071.91,1596.64,5425.66,59700.59
